fecha,apertura,maximo,minimo,cierre,volumen,openint
"2011-08-18","2973.00000","2973.07","2851.39","2870.48999","54601716","0"
"2011-08-19","2868.00000","2887.17","2821.76","2825.37988","53495716","0"
"2011-08-23","2843.00000","2899.08","2842.73","2895.62988","36001504","0"
"2011-08-24","2898.00000","2931.88","2890.96","2908.47998","28936282","0"
"2011-08-25","2911.00000","2912.79","2857.46","2865.76001","27139864","0"
"2011-08-26","2865.00000","2900.65","2835.4","2883.88989","29221000","0"
"2011-08-29","2896.00000","2956.33","2896.24","2943.25000","44568824","0"
"2011-08-30","2943.00000","2960.22","2935.93","2960.00000","32173104","0"
"2011-08-31","2968.00000","2988.1","2942.54","2964.79004","34754724","0"
"2011-09-01","2963.00000","2966.75","2923.17","2927.09009","21486804","0"
"2011-09-02","2922.00000","2922.46","2856.88","2872.11011","38692376","0"
"2011-09-05","2869.00000","2868.64","2776.13","2783.34009","21276916","0"
"2011-09-06","2784.00000","2816.83","2752.54","2816.83008","48676344","0"
"2011-09-07","2818.00000","2879.42","2817.87","2876.68994","33293422","0"
"2011-09-08","2877.00000","2878.3","2813.84","2832.42993","48759384","0"
"2011-09-09","2825.00000","2824.82","2741.94","2753.21997","48074020","0"
"2011-09-12","2752.00000","2752.25","2655.43","2688.06006","50978096","0"
"2011-09-13","2687.00000","2710.49","2684.11","2705.88989","46589556","0"
"2011-09-14","2706.00000","2758.51","2689.92","2750.11011","56700392","0"
"2011-09-15","2762.00000","2785.61","2756.59","2771.28003","36523976","0"
"2011-09-16","2776.00000","2786.08","2746.44","2750.33008","39468252","0"
"2011-09-19","2742.00000","2741.8","2700.6","2716.78003","31565036","0"
"2011-09-20","2721.00000","2754.2","2715.56","2717.14990","37490724","0"
"2011-09-21","2718.00000","2723.2","2630.91","2630.90991","52625512","0"
"2011-09-22","2624.00000","2623.73","2472.59","2480.76001","75335952","0"
"2011-09-23","2482.00000","2510.5","2477.03","2482.62988","42201556","0"
"2011-09-26","2490.00000","2504.95","2475.52","2504.94995","41701932","0"
"2011-09-27","2521.00000","2587.52","2519.4","2555.93994","40379420","0"
"2011-09-28","2557.00000","2559.68","2513.27","2514.56006","25792724","0"
"2011-09-29","2533.00000","2547.67","2492.78","2518.07007","32935936","0"
"2011-09-30","2516.00000","2515.59","2438.97","2463.62988","47935304","0"
"2011-10-03","2451.00000","2452.66","2283.18","2291.67993","60823928","0"
"2011-10-04","2291.00000","2290.79","2212.28","2286.72998","70534688","0"
"2011-10-05","2287.00000","2323.81","2286.66","2309.42993","45460144","0"
"2011-10-06","2317.00000","2378.26","2313.85","2360.82007","45315388","0"
"2011-10-07","2361.00000","2367.41","2309.88","2325.94995","253618288","0"
"2011-10-11","2327.00000","2429.56","2326.75","2429.56006","32270046","0"
"2011-10-12","2453.00000","2541.55","2451","2539.08008","69453888","0"
"2011-10-13","2535.00000","2602.62","2495.88","2596.63989","57008944","0"
"2011-10-14","2599.00000","2717.05","2598.02","2717.05005","72105384","0"
"2011-10-17","2716.00000","2716.26","2643.51","2677.10010","49297344","0"
"2011-10-18","2677.00000","2733.23","2661.27","2732.57007","56465236","0"
"2011-10-19","2742.00000","2774.67","2723.84","2735.14990","70740584","0"
"2011-10-20","2731.00000","2745.78","2679.83","2737.71997","60210100","0"
"2011-10-21","2762.00000","2831.62","2762.41","2797.53003","78087432","0"
"2011-10-24","2804.00000","2867.65","2803.98","2861.82007","73606312","0"
"2011-10-25","2856.00000","2876.03","2812.77","2850.53003","64415088","0"
"2011-10-26","2856.00000","2887.91","2827.6","2880.78003","52892476","0"
"2011-10-27","2890.00000","3027.94","2889.6","3005.52002","400188704","0"
"2011-10-28","3006.00000","3016.62","2990.8","3015.21997","55164912","0"
"2011-10-31","3011.00000","3011.06","2900.98","2905.54004","68454992","0"
"2011-11-01","2895.00000","2894.74","2757.44","2762.03003","79908576","0"
"2011-11-02","2767.00000","2812.07","2688.16","2689.31006","63028328","0"
"2011-11-03","2693.00000","2796.96","2693.3","2782.87012","73359136","0"
"2011-11-04","2785.00000","2792.23","2753.91","2761.36011","31330074","0"
"2011-11-07","2785.00000","2790.48","2735.22","2747.55005","36072176","0"
"2011-11-08","2785.00000","2806.41","2747.55","2792.83008","49521360","0"
"2011-11-09","2785.00000","2787.21","2675.52","2676.43994","34008944","0"
"2011-11-10","2785.00000","2730.47","2669.48","2693.62012","36103720","0"
"2011-11-11","2694.00000","2764.31","2693.62","2751.66992","41443140","0"
"2011-11-14","2752.00000","2751.67","2676.91","2676.90991","32433306","0"
"2011-11-15","2675.00000","2705.02","2658.74","2679.18994","26137932","0"
"2011-11-16","2679.00000","2679.29","2625.93","2625.92993","34500696","0"
"2011-11-17","2626.00000","2625.93","2499.66","2519.01001","51967480","0"
"2011-11-18","2520.00000","2553.35","2513.95","2528.04004","35480556","0"
"2011-11-21","2525.00000","2524.92","2428.24","2454.00000","27244938","0"
"2011-11-22","2454.00000","2484.62","2437.36","2483.12988","43315152","0"
"2011-11-23","2473.00000","2473.56","2405","2410.76001","28136874","0"
"2011-11-24","2411.00000","2442.79","2411.15","2426.09009","12249874","0"
"2011-11-25","2412.00000","2443.44","2410.13","2426.00000","19610880","0"
"2011-11-29","2428.00000","2500.38","2427.8","2452.04004","43789592","0"
"2011-11-30","2469.00000","2563.82","2469.23","2562.85010","51882936","0"
"2011-12-01","2565.00000","2609.14","2559.26","2609.13989","34496984","0"
"2011-12-02","2612.00000","2644.48","2611.57","2629.62988","32844018","0"
"2011-12-05","2638.00000","2669.27","2632.39","2640.09009","31068984","0"
"2011-12-06","2638.00000","2638.25","2601.71","2615.58008","43630996","0"
"2011-12-07","2616.00000","2615.58","2555.13","2558.11011","35001280","0"
"2011-12-12","2550.00000","2550.07","2471.17","2485.40991","31585226","0"
"2011-12-13","2493.00000","2520.18","2462","2474.80005","39796176","0"
"2011-12-14","2474.00000","2474.13","2390.9","2408.42993","43702004","0"
"2011-12-15","2414.00000","2433.17","2398.42","2401.42993","29368288","0"
"2011-12-16","2401.00000","2434.33","2401.43","2433.39990","32128936","0"
"2011-12-19","2436.00000","2459.8","2391.85","2400.33008","25113212","0"
"2011-12-20","2405.00000","2454.6","2404.94","2442.27002","46820680","0"
"2011-12-21","2442.00000","2449.32","2425.39","2440.87012","44237804","0"
"2011-12-22","2442.00000","2471.28","2440.87","2456.34009","46229840","0"
"2011-12-27","2466.00000","2469.32","2448.14","2457.37012","55021696","0"
"2011-12-28","2457.00000","2465.4","2411.52","2425.97998","36432876","0"
"2011-12-29","2426.00000","2468.14","2425.62","2462.62988","35801904","0"
"2012-01-03","2483.00000","2574","2482.92","2568.19995","100837392","0"
"2012-01-04","2569.00000","2715.46","2558.78","2715.45996","96451992","0"
"2012-01-05","2716.00000","2738.6","2676.94","2715.18994","58020012","0"
"2012-01-06","2720.00000","2777.11","2720.48","2769.75000","73835712","0"
"2012-01-09","2770.00000","2806.07","2760.59","2780.51001","55045472","0"
"2012-01-10","2781.00000","2841.84","2781.17","2833.22998","50444072","0"
"2012-01-11","2833.00000","2836.15","2804.04","2825.72998","49338540","0"
